	id	rate
21135	21135	0.144491108417863
21137	21137	0.0485899302644143
21139	21139	0.0767209425227594
21141	21141	0.314555864343313
21143	21143	0.0242949651322071
21145	21145	0.594587304551385
21147	21147	0.0549833421413109
21149	21149	0.0716062130212421
21151	21151	0.795340437485939
21153	21153	0.0102294590030346
21155	21155	0.17006475592545
21157	21157	0.135540331790208
21159	21159	0.0115081413784139
21161	21161	0.121474825661036
21163	21163	0.15088452029476
21165	21165	0.0166228708799312
21167	21167	0.0664914835197248
21169	21169	0.0281310122583451
21171	21171	0.0332457417598624
21173	21173	0.0895077662765526
21175	21175	0
21177	21177	0.235277557069795
21179	21179	0.233998874694416
21181	21181	0
21183	21183	0.083114354399656
21185	21185	0.11380273140876
21187	21187	0.0242949651322071
21189	21189	0
21191	21191	0.0383604712613797
21193	21193	0.117638778534898
21195	21195	0.204589180060692
21197	21197	0.0524259773905522
21199	21199	0.328621370472486
21201	21201	0
21203	21203	0.0805569896488973
21205	21205	0.101015907654966
21207	21207	0.319670593844831
21209	21209	0.179015532553105
21211	21211	0.102294590030346
21213	21213	0.126589555162553
21215	21215	0.0984585429042078
21217	21217	0.134261649414829
21219	21219	0.199474450559174
21221	21221	0.0537046597659316
21223	21223	0.0473112478890349
21225	21225	0.0716062130212421
21227	21227	0.694324529830972
21229	21229	0.0588193892674488
21231	21231	0.0204589180060692
21233	21233	0.0728848953966214
21235	21235	0.0728848953966214
21237	21237	0.0166228708799312
21239	21239	0.108688001907242
22001	22001	0.543440009536212
22003	22003	0.221212050940623
22005	22005	0.77488151947987
22007	22007	0.326064005721727
22009	22009	0.130425602288691
22011	22011	0.539603962410074
22013	22013	0.102294590030346
22015	22015	1
22017	22017	1
22019	22019	1
22021	22021	0.111245366658001
22023	22023	0.107409319531863
22025	22025	0.20714654481145
22027	22027	0.230162827568278
22029	22029	0.176458167802347
22031	22031	0.143212426042484
22033	22033	1
22035	22035	0.039639153636759
22037	22037	0.140655061291726
22039	22039	0.222490733316002
22041	22041	0.180294214928484
22043	22043	0.158556614547036
22045	22045	0.54727605666235
22047	22047	0.199474450559174
22049	22049	0.148327155544001
22051	22051	1
22053	22053	0.420686501499797
22055	22055	1
22057	22057	1
22059	22059	0.230162827568278
22061	22061	0.388719442115314
22063	22063	0.827307496870422
22065	22065	0.0895077662765526
22067	22067	0.222490733316002
22069	22069	0.416850454373659
22071	22071	1
22073	22073	0.966683875786768
22075	22075	0.423243866250556
22077	22077	0.235277557069795
22079	22079	1
22081	22081	0.161113979297795
22083	22083	0.0562620245166902
22085	22085	0.324785323346348
22087	22087	0.248064380823589
22089	22089	0.478227208391867
22091	22091	0.190523673931519
22093	22093	0.0920651310273112
22095	22095	0.66107878807111
22097	22097	0.602259398803661
22099	22099	0.107409319531863
22101	22101	0.808127261239732
22103	22103	1
22105	22105	1
22107	22107	0.035803106510621
22109	22109	1
22111	22111	0.152163202670139
22113	22113	0.443702784256625
22115	22115	0.652128011443455
22117	22117	0.630390411062006
22119	22119	0.77488151947987
22121	22121	0.26340856932814
22123	22123	0.0933438134026906
22125	22125	0.0191802356306898
22127	22127	0.0805569896488973
23001	23001	0.891241615639388
23003	23003	0.620160952058971
23005	23005	1
23007	23007	0.141933743667105
23009	23009	0.852881144378008
23011	23011	1
23013	23013	0.571571021794557
23015	23015	0.210982591937588
23017	23017	0.223769415691381
23019	23019	1
23021	23021	0.0626554363935868
23023	23023	0.331178735223245
23025	23025	0.296654311088003
23027	23027	0.475669843641108
23029	23029	0.13298296703945
23031	23031	1
24001	24001	0.290260899211106
24003	24003	1
24005	24005	1
24009	24009	0.444981466632004
24011	24011	0.824750132119663
24013	24013	0.6802590237018
24015	24015	0.489735349770281
24017	24017	0.718619494963179
24019	24019	0.392555489241452
24021	24021	1
24023	24023	0.235277557069795
24025	24025	1
24027	24027	1
24029	24029	0.286424852084968
24031	24031	1
24033	24033	1
24035	24035	0.248064380823589
24037	24037	0.58435784554835
24039	24039	0.198195768183795
24041	24041	0.236556239445175
24043	24043	1
24045	24045	0.937274181153044
24047	24047	0.575407068920695
24510	24510	1
25001	25001	1
25003	25003	1
25005	25005	1
25007	25007	0.464161702262694
25009	25009	1
25011	25011	0.676422976575662
25013	25013	1
25015	25015	1
25017	25017	1
25019	25019	0.322227958595589
25021	25021	1
25023	25023	1
25025	25025	1
25027	25027	1
26001	26001	0.0473112478890349
26003	26003	0.0728848953966214
26005	26005	0.695603212206352
26007	26007	0.311998499592555
26009	26009	0.104851954781104
26011	26011	0.0907864486519319
26013	26013	0.0626554363935868
26015	26015	0.217376003814485
26017	26017	0.810684625990491
26019	26019	0.0485899302644143
26021	26021	0.978192017165182
26023	26023	0.323506640970969
26025	26025	0.888684250888629
26027	26027	0.202031815309933
26029	26029	0.185408944430002
26031	26031	0.18796630918076
26033	26033	0.198195768183795
26035	26035	0.200753132934554
26037	26037	0.406620995370625
26039	26039	0.0626554363935868
26041	26041	0.315834546718693
26043	26043	0.15088452029476
26045	26045	0.525538456280902
26047	26047	0.32094927622021
26049	26049	1
26051	26051	0.0421965183875177
26053	26053	0.103573272405725
26055	26055	1
26057	26057	0.180294214928484
26059	26059	0.254457792700485
26061	26061	0.466719067013453
26063	26063	0.167507391174691
26065	26065	1
26067	26067	0.296654311088003
26069	26069	0.111245366658001
26071	26071	0.0511472950151729
26073	26073	0.727570271590835
26075	26075	1
26077	26077	1
26079	26079	0.0907864486519319
26081	26081	1
26083	26083	0.00895077662765526
26085	26085	0.039639153636759
26087	26087	0.461604337511935
26089	26089	0.168786073550071
26091	26091	0.505079538274832
26093	26093	1
26095	26095	0.0153441885045519
26097	26097	0.222490733316002
26099	26099	1
26101	26101	0.109966684282622
26103	26103	0.54727605666235
26105	26105	0.322227958595589
26107	26107	0.397670218742969
26109	26109	0.173900803051588
26111	26111	0.764652060476835
26113	26113	0.0882290839011733
26115	26115	0.727570271590835
26117	26117	0.540882644785453
26119	26119	0.0179015532553105
26121	26121	0.918093945522354
26123	26123	0.262129886952761
26125	26125	1
26127	26127	0.13298296703945
26129	26129	0.0920651310273112
26131	26131	0.0613767540182075
26133	26133	0.214818639063726
26135	26135	0.205867862436071
26137	26137	0.104851954781104
26139	26139	1
26141	26141	0.11252404903338
26143	26143	0.139376378916346
26145	26145	0.98202806429132
26147	26147	0.909143168894698
26149	26149	0.503800855899453
26151	26151	0.202031815309933
26153	26153	0.0127868237537932
26155	26155	0.519145044404005
26157	26157	0.306883770091037
26159	26159	0.511472950151729
26161	26161	1
26163	26163	1
26165	26165	0.168786073550071
27001	27001	0.141933743667105
27003	27003	1
27005	27005	0.309441134841796
27007	27007	0.411735724872142
27009	27009	0.242949651322071
27011	27011	0.0498686126397936
27013	27013	0.588193892674488
27015	27015	0.249343063198968
27017	27017	0.323506640970969
27019	27019	0.45265356088428
27021	27021	0.267244616454278
27023	27023	0.122753508036415
27025	27025	0.35803106510621
27027	27027	0.657242740944972
27029	27029	0.0421965183875177
27031	27031	0.035803106510621
27033	27033	0.175179485426967
27035	27035	0.441145419505866
27037	27037	1
27039	27039	0.116360096159518
27041	27041	0.368260524109245
27043	27043	0.0971798605288285
27045	27045	0.22632678044214
27047	27047	0.306883770091037
27049	27049	0.288982216835727
27051	27051	0.0626554363935868
27053	27053	1
27055	27055	0.083114354399656
27057	27057	0.122753508036415
27059	27059	0.379768665487659
27061	27061	0.383604712613797
27063	27063	0.0920651310273112
27065	27065	0.166228708799312
27067	27067	0.335014782349383
27069	27069	0.0268523298829658
27071	27071	0.235277557069795
27073	27073	0.039639153636759
27075	27075	0.0767209425227594
27077	27077	0.00767209425227594
27079	27079	0.182851579679243
27081	27081	0.0473112478890349
27083	27083	0.246785698448209
27085	27085	0.577964433671454
27087	27087	0.0153441885045519
27089	27089	0.0882290839011733
27091	27091	0.258293839826623
27093	27093	0.193081038682278
27095	27095	0.35930974748159
27097	27097	0.212261274312968
27099	27099	0.538325280034695
27101	27101	0.0600980716428282
27103	27103	0.345244241352417
27105	27105	0.432194642878211
27107	27107	0.0498686126397936
27109	27109	1
27111	27111	0.402784948244487
27113	27113	0.272359345955796
27115	27115	0.230162827568278
27117	27117	0.079278307273518
27119	27119	0.278752757832692
27121	27121	0.0920651310273112
27123	27123	1
27125	27125	0.0115081413784139
27127	27127	0.0907864486519319
27129	27129	0.139376378916346
27131	27131	0.864389285756422
27133	27133	0.116360096159518
27135	27135	0.127868237537932
27137	27137	1
27139	27139	1
27141	27141	0.571571021794557
27143	27143	0.0600980716428282
27145	27145	1
27147	27147	0.365703159358486
27149	27149	0.210982591937588
27151	27151	0.0869504015257939
27153	27153	0.198195768183795
27155	27155	0.043475200762897
27157	27157	0.214818639063726
27159	27159	0.0677701658951041
27161	27161	0.0971798605288285
27163	27163	1
27165	27165	0.0549833421413109
27167	27167	0.0294096946337244
27169	27169	1
27171	27171	0.668750882323386
27173	27173	0.0856717191504146
28001	28001	0.145769790793243
28003	28003	0.193081038682278
28005	28005	0
28007	28007	0.129146919913312
28009	28009	0
28011	28011	0.0882290839011733
28013	28013	0.108688001907242
28015	28015	0.0728848953966214
28017	28017	0.079278307273518
28019	28019	0.0524259773905522
28021	28021	0.0166228708799312
28023	28023	0.326064005721727
28025	28025	0.07544226014738
28027	28027	0.120196143285656
28029	28029	0.0805569896488973
28031	28031	0.191802356306898
28033	28033	0.996093570420492
28035	28035	1
28037	28037	0.103573272405725
28039	28039	0.116360096159518
28041	28041	0.0498686126397936
28043	28043	0.179015532553105
28045	28045	0.254457792700485
28047	28047	1
28049	28049	1
28051	28051	0.0767209425227594
28053	28053	0.0383604712613797
28055	28055	0.0319670593844831
28057	28057	0.0959011781534492
28059	28059	1
28061	28061	0.0959011781534492
28063	28063	0.00383604712613797
28065	28065	0.17006475592545
28067	28067	0.333736099974003
28069	28069	0.134261649414829
28071	28071	0.444981466632004
28073	28073	0.346522923727796
28075	28075	0.522981091530143
28077	28077	0.134261649414829
28079	28079	0.13298296703945
28081	28081	0.13298296703945
28083	28083	0.134261649414829
28085	28085	0.280031440208072
28087	28087	0.276195393081934
28089	28089	0.574128386545316
28091	28091	0.225048098066761
28093	28093	0.177736850177726
28095	28095	0.121474825661036
28097	28097	0.0319670593844831
28099	28099	0.216097321439106
28101	28101	0.0933438134026906
28103	28103	0.0191802356306898
28105	28105	0.451374878508901
28107	28107	0.213539956688347
28109	28109	0.314555864343313
28111	28111	0.0907864486519319
28113	28113	0.760816013350697
28115	28115	0.223769415691381
28117	28117	0.0959011781534492
28119	28119	0
28121	28121	1
28123	28123	0.219933368565244
28125	28125	0
28127	28127	0.286424852084968
28129	28129	0.161113979297795
28131	28131	0.194359721057657
28133	28133	0.0511472950151729
28135	28135	0.0255736475075865
28137	28137	0.0613767540182075
28139	28139	0.168786073550071
28141	28141	0.0971798605288285
28143	28143	0.0907864486519319
28145	28145	0.217376003814485
28147	28147	0.240392286571313
28149	28149	0.411735724872142
28151	28151	0.198195768183795
28153	28153	0.255736475075865
28155	28155	0.149605837919381
28157	28157	0.00383604712613797
28159	28159	0.0498686126397936
28161	28161	0.0562620245166902
28163	28163	0.0843930367750353
29001	29001	0.172622120676209
29003	29003	0.07544226014738
29005	29005	0.0204589180060692
29007	29007	0.24550701607283
29009	29009	0.177736850177726
29011	29011	0.0473112478890349
29013	29013	0.0843930367750353
29015	29015	0.079278307273518
29017	29017	0.0652128011443455
29019	29019	1
29021	29021	0.689209800329455
29023	29023	0.233998874694416
29025	29025	0.0575407068920695
29027	29027	0.225048098066761
29029	29029	0.456489608010418
29031	29031	0.694324529830972
29033	29033	0.0664914835197248
29035	29035	0.0447538831382763
29037	29037	0.466719067013453
29039	29039	0.0805569896488973
29041	29041	0.035803106510621
29043	29043	0.713504765461662
29045	29045	0.0869504015257939
29047	29047	1
29049	29049	0.13170428466407
29051	29051	0.664914835197248
29053	29053	0.127868237537932
29055	29055	0.0716062130212421
29057	29057	0.0779996248981387
29059	29059	0.0920651310273112
29061	29061	0.0984585429042078
29063	29063	0.130425602288691
29065	29065	0.268523298829658
29067	29067	0.0984585429042078
29069	29069	0.163671344048553
29071	29071	0.286424852084968
29073	29073	0.0882290839011733
29075	29075	0.0895077662765526
29077	29077	1
29079	29079	0.143212426042484
29081	29081	0.0537046597659316
29083	29083	0.0882290839011733
29085	29085	0.0805569896488973
29087	29087	0.00895077662765526
29089	29089	0.0626554363935868
29091	29091	0.299211675838762
29093	29093	0.0716062130212421
29095	29095	1
29097	29097	0.993536205669734
29099	29099	0.872061380008698
29101	29101	0.272359345955796
29103	29103	0.0664914835197248
29105	29105	0.329900052847865
29107	29107	0.507636903025591
29109	29109	0.118917460910277
29111	29111	0.0511472950151729
29113	29113	0.199474450559174
29115	29115	0.120196143285656
29117	29117	0.120196143285656
29119	29119	0.286424852084968
29121	29121	0.118917460910277
29123	29123	0.00639341187689661
29125	29125	0.0255736475075865
29127	29127	0.311998499592555
29129	29129	0.0115081413784139
29131	29131	0.410457042496763
29133	29133	0.0421965183875177
29135	29135	0.115081413784139
29137	29137	0.0728848953966214
29139	29139	0.0294096946337244
29141	29141	0.184130262054622
29143	29143	0.0575407068920695
29145	29145	0.569013657043799
29147	29147	0.172622120676209
29149	29149	0.0984585429042078
29151	29151	0.0409178360121383
29153	29153	0.0166228708799312
29155	29155	0.0485899302644143
29157	29157	0.101015907654966
29159	29159	0.216097321439106
29161	29161	0.436030690004349
29163	29163	0.22632678044214
29165	29165	0.732685001092352
29167	29167	0.203310497685312
29169	29169	0.499964808773315
29171	29171	0
29173	29173	0.0473112478890349
29175	29175	0.30176904058952
29177	29177	0.140655061291726
29179	29179	0.103573272405725
29181	29181	0.0370817888860004
29183	29183	1
29185	29185	0.083114354399656
29186	29186	0.0447538831382763
29187	29187	0.456489608010418
29189	29189	1
29195	29195	0.193081038682278
29197	29197	0.035803106510621
29199	29199	0.0588193892674488
29201	29201	0.190523673931519
29203	29203	0.103573272405725
29205	29205	0.0524259773905522
29207	29207	0.203310497685312
29209	29209	0.0767209425227594
29211	29211	0.0588193892674488
29213	29213	0.106130637156484
29215	29215	0.0959011781534492
29217	29217	0.186687626805381
29219	29219	0.07544226014738
29221	29221	0.175179485426967
29223	29223	0.143212426042484
29225	29225	0.255736475075865
29227	29227	0.0153441885045519
29229	29229	0.0741635777720007
29510	29510	1
30001	30001	0.0920651310273112
30003	30003	0.0869504015257939
30005	30005	0.0485899302644143
30007	30007	0.164950026423933
30009	30009	0.163671344048553
30011	30011	0.00383604712613797
30013	30013	0.976913334789803
30015	30015	0.0549833421413109
30017	30017	0.136819014165588
30019	30019	0.00511472950151729
30021	30021	0.122753508036415
30023	30023	0.0549833421413109
30025	30025	0.00255736475075865
30027	30027	0.083114354399656
30029	30029	1
30031	30031	1
30033	30033	0.0115081413784139
30035	30035	0.0217376003814485
30037	30037	0.00127868237537932
30039	30039	0.0217376003814485
30041	30041	0.172622120676209
30043	30043	0.0907864486519319
30045	30045	0.00511472950151729
30047	30047	0.182851579679243
30049	30049	1
30051	30051	0.0242949651322071
30053	30053	0.231441509943657
30055	30055	0.00383604712613797
30057	30057	0.106130637156484
30059	30059	0.0600980716428282
30061	30061	0.00895077662765526
30063	30063	1
30065	30065	0.0856717191504146
30067	30067	0.303047722964899
30069	30069	0.0102294590030346
30071	30071	0.0370817888860004
30073	30073	0.0511472950151729
30075	30075	0.0255736475075865
30077	30077	0.035803106510621
30079	30079	0.0102294590030346
30081	30081	0.423243866250556
30083	30083	0.0613767540182075
30085	30085	0.0498686126397936
30087	30087	0.107409319531863
30089	30089	0.0524259773905522
30091	30091	0.0179015532553105
30093	30093	0.375932618361521
30095	30095	0.149605837919381
30097	30097	0.0537046597659316
30099	30099	0.035803106510621
30101	30101	0.043475200762897
30103	30103	0.00383604712613797
30105	30105	0.0217376003814485
30107	30107	0.0204589180060692
30109	30109	0
30111	30111	1
31001	31001	0.140655061291726
31003	31003	0.0473112478890349
31005	31005	0.00383604712613797
31007	31007	0
31009	31009	0
31011	31011	0.0268523298829658
31013	31013	0.079278307273518
31015	31015	0.00511472950151729
31017	31017	0
31019	31019	0.502522173524074
31021	31021	0.00767209425227594
31023	31023	0.0332457417598624
31025	31025	0.236556239445175
31027	31027	0.0856717191504146
31029	31029	0.0447538831382763
31031	31031	0.0524259773905522
31033	31033	0.0613767540182075
31035	31035	0.0818356720242766
31037	31037	0.117638778534898
31039	31039	0.0485899302644143
31041	31041	0.122753508036415
31043	31043	0.554948150914626
31045	31045	0.144491108417863
31047	31047	0.268523298829658
31049	31049	0.0230162827568278
31051	31051	0.0153441885045519
31053	31053	0.244228333697451
31055	31055	1
31057	31057	0.0345244241352417
31059	31059	0.0460325655136556
31061	31061	0.0319670593844831
31063	31063	0.035803106510621
31065	31065	0.0332457417598624
31067	31067	0.0895077662765526
31069	31069	0.0345244241352417
31071	31071	0.0537046597659316
31073	31073	0.0140655061291725
31075	31075	0.00639341187689661
31077	31077	0.0166228708799312
31079	31079	0.425801231001314
31081	31081	0.13298296703945
31083	31083	0.0370817888860004
31085	31085	0
31087	31087	0.043475200762897
31089	31089	0.0652128011443455
31091	31091	0.00511472950151729
31093	31093	0.0421965183875177
31095	31095	0.0613767540182075
31097	31097	0.0115081413784139
31099	31099	0.0524259773905522
31101	31101	0.210982591937588
31103	31103	0.00383604712613797
31105	31105	0
31107	31107	0.0179015532553105
31109	31109	1
31111	31111	0.28258880495883
31113	31113	0.00255736475075865
31115	31115	0.00127868237537932
31117	31117	0
31119	31119	0.163671344048553
31121	31121	0.043475200762897
31123	31123	0.0460325655136556
31125	31125	0.0345244241352417
31127	31127	0.0242949651322071
31129	31129	0.00639341187689661
31131	31131	0.134261649414829
31133	31133	0.0319670593844831
31135	31135	0.0332457417598624
31137	31137	0.0869504015257939
31139	31139	0.0191802356306898
31141	31141	0.195638403433036
31143	31143	0.0537046597659316
31145	31145	0.0716062130212421
31147	31147	0.0102294590030346
31149	31149	0.00511472950151729
31151	31151	0.190523673931519
31153	31153	1
31155	31155	0.145769790793243
31157	31157	0.286424852084968
31159	31159	0.148327155544001
31161	31161	0.0268523298829658
31163	31163	0.00639341187689661
31165	31165	0.00639341187689661
31167	31167	0.0153441885045519
31169	31169	0.00511472950151729
31171	31171	0.0217376003814485
31173	31173	0.0485899302644143
31175	31175	0.0524259773905522
31177	31177	0.0843930367750353
31179	31179	0.0971798605288285
31181	31181	0.043475200762897
31183	31183	0.00127868237537932
31185	31185	0.198195768183795
32001	32001	0.175179485426967
32003	32003	1
32005	32005	0.525538456280902
32007	32007	0.418129136749039
32009	32009	0.0639341187689661
32011	32011	0.0102294590030346
32013	32013	0.11380273140876
32015	32015	0.0473112478890349
32017	32017	0.0115081413784139
32019	32019	0.476948526016487
32021	32021	0.079278307273518
32023	32023	0.296654311088003
32027	32027	0
32029	32029	0
32031	32031	1
32033	32033	0.139376378916346
32510	32510	0.712226083086283
33001	33001	0.303047722964899
33003	33003	0.522981091530143
33005	33005	0.580521798422213
33007	33007	0.308162452466417
33009	33009	1
33011	33011	1
33013	33013	1
33015	33015	1
33017	33017	0.707111353584765
33019	33019	0.514030314902488
34001	34001	1
34003	34003	1
34005	34005	1
34007	34007	1
34009	34009	1
34011	34011	1
34013	34013	1
34015	34015	1
34017	34017	1
34019	34019	0.716062130212421
34021	34021	1
34023	34023	1
34025	34025	1
34027	34027	1
34029	34029	1
34031	34031	1
34033	34033	0.274916710706554
34035	34035	1
34037	34037	1
34039	34039	1
34041	34041	0.447538831382763
35001	35001	1
35003	35003	0.0115081413784139
35005	35005	0.485899302644143
35006	35006	0.0242949651322071
35007	35007	0.144491108417863
35009	35009	0.419407819124418
35011	35011	0.0319670593844831
35013	35013	1
35015	35015	0.398948901118349
35017	35017	0.0933438134026906
35019	35019	0
35021	35021	0.00127868237537932
35023	35023	0.00767209425227594
35025	35025	0.575407068920695
35027	35027	0.0562620245166902
35028	35028	0.370817888860004
35029	35029	0.213539956688347
35031	35031	0.416850454373659
35033	35033	0.171343438300829
35035	35035	0.430915960502832
35037	35037	0.0664914835197248
35039	35039	0.333736099974003
35041	35041	0.191802356306898
35043	35043	1
35045	35045	0.613767540182075
35047	35047	0.195638403433036
35049	35049	1
35051	35051	0.0230162827568278
35053	35053	0.24550701607283
35055	35055	0.304326405340279
35057	35057	0.0575407068920695
35059	35059	0.0524259773905522
35061	35061	0.58563652792373
36001	36001	1
36003	36003	0.473112478890349
36005	36005	1
36007	36007	1
36009	36009	0.618882269683592
36011	36011	0.413014407247521
36013	36013	1
36015	36015	0.708390035960145
36017	36017	0.271080663580416
36019	36019	1
36021	36021	0.322227958595589
36023	36023	0.373375253610762
36025	36025	0.212261274312968
36027	36027	1
36029	36029	1
36031	36031	0.797897802236697
36033	36033	0.402784948244487
36035	36035	0.391276806866073
36037	36037	0.640619870065041
36039	36039	1
36041	36041	0.0383604712613797
36043	36043	0.3401295118509
36045	36045	0.979470699540561
36047	36047	1
36049	36049	0.115081413784139
36051	36051	0.401506265869107
36053	36053	0.479505890767246
36055	36055	1
36057	36057	0.609931493055937
36059	36059	1
36061	36061	1
36063	36063	1
36065	36065	1
36067	36067	1
36069	36069	0.722455542089317
36071	36071	1
36073	36073	0.28258880495883
36075	36075	0.760816013350697
36077	36077	0.32094927622021
36079	36079	0.62271831680973
36081	36081	1
36083	36083	0.911700533645457
36085	36085	1
36087	36087	1
36089	36089	1
36091	36091	1
36093	36093	1
36095	36095	0.309441134841796
36097	36097	0.134261649414829
36099	36099	0.246785698448209
36101	36101	0.794061755110559
36103	36103	1
36105	36105	0.427079913376694
36107	36107	0.276195393081934
36109	36109	1
36111	36111	1
36113	36113	0.594587304551385
36115	36115	0.361867112232348
36117	36117	0.432194642878211
36119	36119	1
36121	36121	0.369539206484624
36123	36123	0.383604712613797
37001	37001	0.730127636341593
37003	37003	0.0639341187689661
37005	37005	0.0703275306458628
37007	37007	0.0524259773905522
37009	37009	0.0524259773905522
37011	37011	0.0920651310273112
37013	37013	0.379768665487659
37015	37015	0.116360096159518
37017	37017	0.125310872787174
37019	37019	0.805569896488973
37021	37021	1
37023	37023	0.418129136749039
37025	37025	0.872061380008698
37027	37027	0.465440384638073
37029	37029	0.035803106510621
37031	37031	0.846487732501112
37033	37033	0.0959011781534492
37035	37035	0.806848578864353
37037	37037	0.709668718335524
37039	37039	0.108688001907242
37041	37041	0.239113604195933
37043	37043	0.0370817888860004
37045	37045	0.322227958595589
37047	37047	0.20714654481145
37049	37049	1
37051	37051	1
37053	37053	0.203310497685312
37055	37055	0.540882644785453
37057	37057	0.684095070827938
37059	37059	0.126589555162553
37061	37061	0.305605087715658
37063	37063	1
37065	37065	0.427079913376694
37067	37067	1
37069	37069	0.315834546718693
37071	37071	0.805569896488973
37073	37073	0.143212426042484
37075	37075	0
37077	37077	0.237834921820554
37079	37079	0.11380273140876
37081	37081	1
37083	37083	0.296654311088003
37085	37085	0.712226083086283
37087	37087	0.392555489241452
37089	37089	0.533210550533178
37091	37091	0.109966684282622
37093	37093	0.551112103788488
37095	37095	0.153441885045519
37097	37097	1
37099	37099	0.313277181967934
37101	37101	1
37103	37103	0.0920651310273112
37105	37105	0.562620245166902
37107	37107	0.277474075457313
37109	37109	0.419407819124418
37111	37111	0.176458167802347
37113	37113	0.0895077662765526
37115	37115	0.0217376003814485
37117	37117	0.143212426042484
37119	37119	1
37121	37121	0.0383604712613797
37123	37123	0.127868237537932
37125	37125	0.648291964317317
37127	37127	0.545997374286971
37129	37129	1
37131	37131	0.0933438134026906
37133	37133	1
37135	37135	1
37137	37137	0.173900803051588
37139	37139	0.677701658951041
37141	37141	0.269801981205037
37143	37143	0.323506640970969
37145	37145	0.465440384638073
37147	37147	1
37149	37149	0.0370817888860004
37151	37151	0.439866737130487
37153	37153	0.0639341187689661
37155	37155	0.655964058569593
37157	37157	0.258293839826623
37159	37159	0.77360283710449
37161	37161	0.276195393081934
37163	37163	0.352916335604693
37165	37165	0.139376378916346
37167	37167	0.372096571235383
37169	37169	0.288982216835727
37171	37171	0.3772113007369
37173	37173	0.00895077662765526
37175	37175	0.337572147100141
37177	37177	0.00383604712613797
37179	37179	1
37181	37181	0.182851579679243
37183	37183	1
37185	37185	0.0153441885045519
37187	37187	0.116360096159518
37189	37189	0.3401295118509
37191	37191	0.561341562791523
37193	37193	0.148327155544001
37195	37195	0.809405943615111
37197	37197	0.374653935986142
37199	37199	0.0741635777720007
38001	38001	0.00383604712613797
38003	38003	0.0920651310273112
38005	38005	0.0421965183875177
38007	38007	0.00767209425227594
38009	38009	0.0652128011443455
38011	38011	0.0242949651322071
38013	38013	0.0204589180060692
38015	38015	0.549833421413109
38017	38017	1
38019	38019	0.0319670593844831
38021	38021	0.0383604712613797
38023	38023	0.00895077662765526
38025	38025	0.0383604712613797
38027	38027	0.0281310122583451
38029	38029	0.0485899302644143
38031	38031	0.035803106510621
38033	38033	0
38035	38035	1
38037	38037	0.0217376003814485
38039	38039	0.0242949651322071
38041	38041	0.0102294590030346
38043	38043	0.00895077662765526
38045	38045	0.0473112478890349
38047	38047	0.0115081413784139
38049	38049	0.0524259773905522
38051	38051	0.0204589180060692
38053	38053	0.0959011781534492
38055	38055	0.0102294590030346
38057	38057	0.0920651310273112
38059	38059	0.196917085808416
38061	38061	0.0562620245166902
38063	38063	0.0179015532553105
38065	38065	0.0217376003814485
38067	38067	0.0421965183875177
38069	38069	0.0549833421413109
38071	38071	0.140655061291726
38073	38073	0.00639341187689661
38075	38075	0.0102294590030346
38077	38077	0.0549833421413109
38079	38079	0.0447538831382763
38081	38081	0.0562620245166902
38083	38083	0.00767209425227594
38085	38085	0.0332457417598624
38087	38087	0
38089	38089	0.20842522718683
38091	38091	0.0204589180060692
38093	38093	0.172622120676209
38095	38095	0.0294096946337244
38097	38097	0.0549833421413109
38099	38099	0.0447538831382763
38101	38101	0.551112103788488
38103	38103	0.0306883770091037
38105	38105	0.381047347863038
39001	39001	0.250621745574347
39003	39003	0.649570646692696
39005	39005	0.378489983112279
39007	39007	0.577964433671454
39009	39009	0.466719067013453
39011	39011	0.478227208391867
39013	39013	0.240392286571313
39015	39015	0.199474450559174
39017	39017	1
39019	39019	0.0703275306458628
39021	39021	0.237834921820554
39023	39023	0.401506265869107
39025	39025	0.507636903025591
39027	39027	0.414293089622901
39029	39029	0.662357470446489
39031	39031	0.383604712613797
39033	39033	0.387440759739935
39035	39035	1
39037	39037	0.196917085808416
39039	39039	0.309441134841796
39041	39041	0.851602462002629
39043	39043	0.974355970039044
39045	39045	1
39047	39047	0.168786073550071
39049	39049	1
39051	39051	0.460325655136556
39053	39053	0.101015907654966
39055	39055	0.763373378101456
39057	39057	1
39059	39059	0.159835296922415
39061	39061	1
39063	39063	0.501243491148694
39065	39065	0.337572147100141
39067	39067	0.07544226014738
39069	39069	0.204589180060692
39071	39071	0.193081038682278
39073	39073	0.11380273140876
39075	39075	1
39077	39077	0.430915960502832
39079	39079	0.0959011781534492
39081	39081	0.191802356306898
39083	39083	0.447538831382763
39085	39085	1
39087	39087	0.141933743667105
39089	39089	1
39091	39091	0.443702784256625
39093	39093	1
39095	39095	1
39097	39097	0.172622120676209
39099	39099	1
39101	39101	0.300490358214141
39103	39103	1
39105	39105	0.117638778534898
39107	39107	0.214818639063726
39109	39109	0.368260524109245
39111	39111	0.0498686126397936
39113	39113	1
39115	39115	0.0613767540182075
39117	39117	0.15088452029476
39119	39119	0.173900803051588
39121	39121	0.0204589180060692
39123	39123	0.349080288478555
39125	39125	0.0319670593844831
39127	39127	0.177736850177726
39129	39129	0.18796630918076
39131	39131	0.111245366658001
39133	39133	0.907864486519319
39135	39135	0.190523673931519
39137	39137	0.11252404903338
39139	39139	0.418129136749039
39141	39141	0.391276806866073
39143	39143	0.439866737130487
39145	39145	0.288982216835727
